# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 11:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmprpjy9d28/dmi8abf_.json
# init = /tmp/tmprpjy9d28/_f5szf68.json
# random
#   seed = 9928
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SnIa/SnIa-20230724120309.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
-25.0146,0.999805,1.0673,1,3,0,25.0205,0.335168,0.386092,0.335168,0.386092,0.374681,1.00532,1.00742,1.01017,1.01275,1.01546,1.01869,1.02223,1.02561,1.02909,1.03302,1.03647,1.04153,1.04474,1.05053,1.05448,1.0602,1.06628,1.07214,1.07952,1.08628,1.09497,1.10322,1.11397,1.12289,1.1351,1.14805,1.16351,1.17914,1.19642,1.22039,1.24271,1.27172,1.30615,1.35319,1.40161,1.48824,1.58343,1.71956,2.04386,2.52926,0.0139631,0.0193289,0.0262679,0.0326943,0.0393011,0.0470685,0.0553982,0.0632113,0.0710957,0.0798247,0.0873629,0.0981426,0.104853,0.116689,0.124575,0.135736,0.147304,0.158153,0.171446,0.183266,0.198028,0.211585,0.228634,0.242315,0.260384,0.278781,0.299807,0.320126,0.341596,0.369818,0.394667,0.425135,0.458966,0.501695,0.542143,0.607309,0.670507,0.749365,0.900111,1.06668,23.7007,3.25998e+07,1.36997e+06,57571.6
-25.3164,0.938675,1.0673,2,3,0,25.4377,0.34522,0.38222,0.34522,0.38222,0.3883,1.00552,1.00769,1.01053,1.01322,1.01602,1.01937,1.02303,1.02653,1.03014,1.0342,1.03779,1.04302,1.04635,1.05234,1.05643,1.06235,1.06864,1.0747,1.08234,1.08932,1.09832,1.10685,1.11795,1.12717,1.13978,1.15315,1.1691,1.18522,1.20303,1.22772,1.2507,1.28054,1.31594,1.36423,1.41389,1.50263,1.59998,1.739,2.06952,2.56335,0.0139617,0.0193263,0.0262631,0.0326869,0.0392904,0.0470531,0.0553767,0.0631833,0.0710601,0.0797797,0.0873087,0.0980739,0.104775,0.116592,0.124463,0.135602,0.147146,0.15797,0.17123,0.183018,0.197737,0.211251,0.228242,0.241872,0.259871,0.278189,0.299118,0.319337,0.340693,0.368753,0.393448,0.423713,0.457303,0.499699,0.539807,0.604378,0.666946,0.744955,0.893919,1.05834,23.7177,3.26113e+07,1.37021e+06,57571.6
-25.6352,0.785352,1.0673,2,3,0,26.8983,0.3495,0.380562,0.3495,0.380562,0.394143,1.0056,1.0078,1.01069,1.01341,1.01626,1.01966,1.02338,1.02693,1.03059,1.03471,1.03835,1.04366,1.04703,1.05312,1.05727,1.06327,1.06965,1.0758,1.08354,1.09063,1.09975,1.1084,1.11965,1.12899,1.14178,1.15532,1.17148,1.18781,1.20585,1.23085,1.2541,1.2843,1.3201,1.36893,1.41911,1.50873,1.60699,1.74722,2.08036,2.57774,0.0139611,0.0193252,0.0262611,0.0326837,0.0392858,0.0470465,0.0553675,0.0631712,0.0710449,0.0797604,0.0872855,0.0980445,0.104741,0.11655,0.124416,0.135545,0.147079,0.157892,0.171137,0.182912,0.197613,0.211109,0.228075,0.241683,0.259652,0.277936,0.298824,0.319001,0.340308,0.3683,0.39293,0.42311,0.456598,0.498854,0.53882,0.603142,0.665446,0.743101,0.891324,1.05485,23.7249,3.26162e+07,1.37031e+06,57571.6
-25.3092,1,1.0673,1,1,0,25.5783,0.345102,0.382266,0.345102,0.382266,0.388139,1.00551,1.00768,1.01053,1.01321,1.01601,1.01936,1.02302,1.02652,1.03012,1.03419,1.03777,1.043,1.04633,1.05232,1.05641,1.06232,1.06862,1.07467,1.0823,1.08929,1.09828,1.1068,1.1179,1.12712,1.13972,1.15309,1.16903,1.18515,1.20296,1.22763,1.25061,1.28044,1.31582,1.3641,1.41375,1.50246,1.59978,1.73877,2.06922,2.56296,0.0139617,0.0193263,0.0262632,0.032687,0.0392905,0.0470533,0.0553769,0.0631836,0.0710605,0.0797802,0.0873093,0.0980747,0.104775,0.116593,0.124465,0.135604,0.147148,0.157973,0.171232,0.183021,0.197741,0.211255,0.228247,0.241877,0.259877,0.278196,0.299126,0.319346,0.340703,0.368765,0.393462,0.42373,0.457322,0.499722,0.539835,0.604412,0.666987,0.745006,0.893991,1.05843,23.7175,3.26111e+07,1.37021e+06,57571.6
-25.3202,0.996924,1.0673,1,1,0,25.4007,0.345281,0.382197,0.345281,0.382197,0.388382,1.00552,1.00769,1.01054,1.01322,1.01602,1.01937,1.02304,1.02654,1.03014,1.03421,1.03779,1.04303,1.04636,1.05235,1.05644,1.06236,1.06866,1.07472,1.08236,1.08934,1.09834,1.10687,1.11797,1.12719,1.13981,1.15318,1.16913,1.18526,1.20307,1.22776,1.25075,1.2806,1.316,1.3643,1.41397,1.50271,1.60008,1.73911,2.06968,2.56356,0.0139617,0.0193263,0.0262631,0.0326868,0.0392903,0.047053,0.0553766,0.0631831,0.0710599,0.0797794,0.0873084,0.0980735,0.104774,0.116591,0.124463,0.135601,0.147145,0.157969,0.171228,0.183017,0.197736,0.211249,0.22824,0.241869,0.259868,0.278185,0.299114,0.319332,0.340687,0.368746,0.39344,0.423705,0.457293,0.499687,0.539793,0.604361,0.666925,0.744929,0.893882,1.05829,23.7178,3.26114e+07,1.37021e+06,57571.6
-25.8182,0.956286,1.0673,2,3,0,25.8414,0.351457,0.379802,0.351457,0.379802,0.396824,1.00564,1.00785,1.01077,1.01351,1.01637,1.01979,1.02353,1.02711,1.03079,1.03495,1.03861,1.04395,1.04735,1.05347,1.05765,1.06369,1.07012,1.0763,1.0841,1.09123,1.1004,1.10911,1.12043,1.12983,1.14269,1.15632,1.17258,1.189,1.20714,1.23228,1.25566,1.28602,1.322,1.37107,1.42149,1.51151,1.61018,1.75096,2.0853,2.58429,0.0139609,0.0193247,0.0262602,0.0326823,0.0392837,0.0470434,0.0553633,0.0631657,0.0710379,0.0797515,0.0872749,0.098031,0.104725,0.11653,0.124394,0.135519,0.147048,0.157856,0.171095,0.182864,0.197556,0.211044,0.227998,0.241597,0.259551,0.277821,0.29869,0.318847,0.340133,0.368093,0.392694,0.422835,0.456276,0.498469,0.53837,0.602578,0.664764,0.742259,0.890146,1.05327,23.7281,3.26184e+07,1.37036e+06,57571.6
-29.0118,0.404451,1.0673,1,1,0,29.0125,0.371563,0.37192,0.371563,0.37192,0.4247,1.00603,1.0084,1.01152,1.01445,1.01751,1.02117,1.02517,1.029,1.03293,1.03737,1.04128,1.04699,1.05062,1.05716,1.06162,1.06806,1.07492,1.08151,1.08982,1.09742,1.10719,1.11645,1.12849,1.13848,1.15214,1.1666,1.18384,1.20123,1.22043,1.24699,1.27167,1.30365,1.34151,1.39302,1.44585,1.53993,1.64276,1.7891,2.13542,2.65067,0.0139581,0.0193195,0.0262504,0.0326672,0.0392618,0.0470119,0.0553195,0.0631086,0.0709653,0.0796597,0.0871646,0.0978913,0.104566,0.116332,0.124166,0.135248,0.146728,0.157486,0.170658,0.182363,0.196969,0.21037,0.227209,0.240707,0.25852,0.276634,0.297312,0.317271,0.338332,0.365975,0.390276,0.420023,0.452995,0.494549,0.533799,0.596873,0.657867,0.733766,0.878332,1.03749,23.7609,3.26413e+07,1.37084e+06,57571.6
-29.8727,0.783583,1.0673,1,1,0,30.8344,0.375346,0.370423,0.375346,0.370423,0.430012,1.00611,1.00851,1.01166,1.01463,1.01773,1.02143,1.02549,1.02936,1.03334,1.03784,1.04179,1.04757,1.05124,1.05786,1.06237,1.06889,1.07583,1.0825,1.09091,1.09859,1.10847,1.11784,1.13002,1.14012,1.15393,1.16855,1.18596,1.20354,1.22293,1.24976,1.27468,1.30697,1.34517,1.39714,1.45041,1.54524,1.64884,1.79619,2.14472,2.66298,0.0139576,0.0193185,0.0262486,0.0326643,0.0392576,0.0470059,0.0553112,0.0630977,0.0709515,0.0796423,0.0871437,0.0978648,0.104535,0.116294,0.124123,0.135197,0.146667,0.157416,0.170575,0.182268,0.196858,0.210243,0.22706,0.24054,0.258326,0.27641,0.297053,0.316974,0.337994,0.365578,0.389823,0.419498,0.452383,0.493819,0.53295,0.595816,0.656593,0.732201,0.876166,1.03461,23.767,3.26456e+07,1.37093e+06,57571.6
-25.9887,1,1.0673,1,1,0,28.7723,0.353091,0.379167,0.353091,0.379167,0.399067,1.00567,1.0079,1.01083,1.01358,1.01646,1.0199,1.02367,1.02726,1.03096,1.03514,1.03882,1.0442,1.04761,1.05377,1.05797,1.06404,1.07051,1.07672,1.08456,1.09173,1.10095,1.1097,1.12108,1.13053,1.14346,1.15715,1.17349,1.18999,1.20822,1.23347,1.25696,1.28745,1.32359,1.37286,1.42348,1.51383,1.61285,1.75409,2.08941,2.58974,0.0139607,0.0193243,0.0262594,0.032681,0.0392819,0.0470409,0.0553597,0.0631611,0.071032,0.0797441,0.087266,0.0980197,0.104713,0.116514,0.124375,0.135497,0.147022,0.157827,0.17106,0.182823,0.197509,0.210989,0.227934,0.241525,0.259468,0.277724,0.298578,0.318719,0.339986,0.36792,0.392496,0.422605,0.456007,0.498148,0.537995,0.602109,0.664195,0.741557,0.889166,1.05196,23.7309,3.26203e+07,1.3704e+06,57571.6
-25.2778,0.914205,1.0673,1,3,0,26.5958,0.326375,0.389452,0.326375,0.389452,0.36289,1.00516,1.00718,1.00985,1.01235,1.01497,1.01811,1.02153,1.02481,1.02818,1.03198,1.03534,1.04024,1.04335,1.04896,1.05279,1.05833,1.06424,1.06992,1.07707,1.08363,1.09207,1.10008,1.1105,1.11917,1.13103,1.14361,1.15864,1.17384,1.19065,1.21398,1.23572,1.264,1.29758,1.34351,1.39082,1.47559,1.56885,1.70242,2.02117,2.49907,0.0139642,0.0193311,0.026272,0.0327007,0.0393104,0.0470819,0.0554168,0.0632356,0.0711266,0.0798639,0.0874099,0.0982022,0.104921,0.116774,0.124673,0.135852,0.147442,0.158312,0.171634,0.183482,0.198282,0.211876,0.228976,0.242701,0.260833,0.279298,0.300409,0.320817,0.342388,0.370752,0.395737,0.426384,0.460431,0.503454,0.544205,0.609904,0.673666,0.753289,0.905646,1.07416,23.6855,3.25898e+07,1.36976e+06,57571.6
-25.1484,0.961663,1.0673,1,3,0,25.5565,0.341939,0.383488,0.341939,0.383488,0.383837,1.00545,1.0076,1.01041,1.01306,1.01583,1.01915,1.02277,1.02623,1.02979,1.03381,1.03736,1.04253,1.04582,1.05175,1.05579,1.06164,1.06787,1.07387,1.08142,1.08833,1.09722,1.10566,1.11665,1.12577,1.13825,1.15148,1.16727,1.18323,1.20087,1.22532,1.24809,1.27766,1.31274,1.36063,1.40989,1.49794,1.59459,1.73267,2.06118,2.55227,0.0139622,0.0193272,0.0262647,0.0326893,0.0392939,0.0470581,0.0553837,0.0631925,0.0710718,0.0797944,0.0873264,0.0980964,0.1048,0.116624,0.1245,0.135646,0.147198,0.15803,0.1713,0.183099,0.197833,0.211361,0.22837,0.242017,0.260038,0.278382,0.299343,0.319595,0.340987,0.3691,0.393845,0.424177,0.457845,0.500349,0.540567,0.605331,0.668102,0.746386,0.895925,1.06104,23.7122,3.26075e+07,1.37013e+06,57571.6
-25.2635,0.968144,1.0673,1,1,0,25.2828,0.344317,0.38257,0.344317,0.38257,0.387069,1.0055,1.00766,1.0105,1.01317,1.01597,1.01931,1.02296,1.02645,1.03004,1.0341,1.03767,1.04289,1.0462,1.05218,1.05626,1.06215,1.06843,1.07447,1.08208,1.08905,1.09802,1.10652,1.11759,1.12678,1.13936,1.15269,1.16859,1.18467,1.20244,1.22706,1.24998,1.27975,1.31506,1.36324,1.41279,1.50134,1.59849,1.73726,2.06723,2.56031,0.0139618,0.0193266,0.0262636,0.0326876,0.0392914,0.0470545,0.0553786,0.0631858,0.0710633,0.0797837,0.0873136,0.0980801,0.104782,0.1166,0.124474,0.135614,0.14716,0.157987,0.171249,0.18304,0.197764,0.211281,0.228278,0.241912,0.259917,0.278242,0.29918,0.319408,0.340774,0.368848,0.393557,0.423841,0.457452,0.499878,0.540017,0.60464,0.667264,0.745348,0.89447,1.05908,23.7162,3.26103e+07,1.37019e+06,57571.6
-25.2478,0.895662,1.0673,2,3,0,25.9909,0.34403,0.382681,0.34403,0.382681,0.386679,1.00549,1.00765,1.01049,1.01316,1.01595,1.01929,1.02294,1.02642,1.03001,1.03406,1.03763,1.04284,1.04616,1.05213,1.0562,1.06209,1.06836,1.0744,1.082,1.08896,1.09792,1.10642,1.11747,1.12666,1.13922,1.15254,1.16843,1.1845,1.20225,1.22685,1.24975,1.2795,1.31478,1.36293,1.41244,1.50093,1.59802,1.7367,2.0665,2.55934,0.0139619,0.0193266,0.0262637,0.0326878,0.0392917,0.0470549,0.0553792,0.0631866,0.0710644,0.079785,0.0873151,0.098082,0.104784,0.116603,0.124477,0.135618,0.147165,0.157992,0.171255,0.183047,0.197772,0.211291,0.228289,0.241925,0.259932,0.278259,0.299199,0.31943,0.3408,0.368879,0.393592,0.423881,0.457499,0.499934,0.540083,0.604723,0.667365,0.745473,0.894645,1.05931,23.7157,3.26099e+07,1.37018e+06,57571.6
-25.0702,1,1.0673,1,1,0,25.1984,0.339624,0.38438,0.339624,0.38438,0.3807,1.00541,1.00754,1.01033,1.01296,1.0157,1.01899,1.02258,1.02602,1.02955,1.03354,1.03705,1.04219,1.04545,1.05133,1.05534,1.06115,1.06733,1.07327,1.08077,1.08762,1.09645,1.10483,1.11573,1.12478,1.13717,1.15031,1.16598,1.18183,1.19935,1.22364,1.24625,1.27563,1.31049,1.35809,1.40706,1.49463,1.59078,1.7282,2.05527,2.54443,0.0139625,0.0193278,0.0262658,0.032691,0.0392964,0.0470617,0.0553887,0.0631989,0.07108,0.0798048,0.0873389,0.0981122,0.104818,0.116646,0.124526,0.135677,0.147234,0.158072,0.17135,0.183156,0.1979,0.211437,0.228461,0.242119,0.260157,0.278518,0.299501,0.319776,0.341196,0.369345,0.394126,0.424504,0.458228,0.500808,0.541105,0.606005,0.668922,0.7474,0.897349,1.06295,23.7083,3.26049e+07,1.37008e+06,57571.6
-25.6578,0.918188,1.0673,2,3,0,25.7269,0.321317,0.391374,0.321317,0.391374,0.35616,1.00506,1.00705,1.00966,1.01213,1.0147,1.01777,1.02113,1.02435,1.02766,1.0314,1.03469,1.0395,1.04255,1.04807,1.05183,1.05727,1.06306,1.06864,1.07567,1.08211,1.0904,1.09827,1.10852,1.11704,1.1287,1.14107,1.15585,1.1708,1.18734,1.2103,1.23171,1.25956,1.29265,1.33793,1.3846,1.46828,1.56043,1.69249,2.00801,2.48154,0.0139649,0.0193324,0.0262744,0.0327044,0.0393157,0.0470896,0.0554274,0.0632496,0.0711443,0.0798862,0.0874368,0.0982363,0.10496,0.116823,0.124728,0.135918,0.14752,0.158404,0.171741,0.183606,0.198427,0.212043,0.229173,0.242922,0.261091,0.279595,0.300755,0.321215,0.342843,0.371291,0.396354,0.427105,0.461277,0.504472,0.545399,0.611409,0.675503,0.755574,0.90888,1.07854,23.6767,3.2584e+07,1.36964e+06,57571.6
-25.0382,0.977784,1.0673,1,3,0,25.7205,0.338169,0.384939,0.338169,0.384939,0.37873,1.00538,1.0075,1.01028,1.01289,1.01562,1.01889,1.02247,1.02588,1.0294,1.03337,1.03686,1.04197,1.04522,1.05107,1.05506,1.06084,1.06699,1.0729,1.08036,1.08718,1.09597,1.1043,1.11515,1.12416,1.1365,1.14957,1.16518,1.18095,1.19839,1.22257,1.24509,1.27435,1.30907,1.35649,1.40528,1.49254,1.58838,1.72538,2.05155,2.53948,0.0139627,0.0193281,0.0262665,0.0326921,0.0392979,0.0470639,0.0553918,0.063203,0.0710851,0.0798113,0.0873468,0.0981221,0.10483,0.11666,0.124542,0.135696,0.147257,0.158099,0.171381,0.183192,0.197942,0.211486,0.228518,0.242183,0.260231,0.278604,0.299601,0.319891,0.341326,0.3695,0.394303,0.42471,0.458469,0.501097,0.541443,0.60643,0.669438,0.74804,0.898248,1.06416,23.7058,3.26032e+07,1.37004e+06,57571.6
-25.0857,0.981275,1.0673,1,3,0,25.1524,0.330706,0.3878,0.330706,0.3878,0.368683,1.00524,1.0073,1.01,1.01255,1.01521,1.01839,1.02187,1.0252,1.02863,1.03249,1.0359,1.04087,1.04403,1.04974,1.05362,1.05925,1.06524,1.07101,1.07828,1.08493,1.0935,1.10162,1.11221,1.121,1.13303,1.1458,1.16104,1.17645,1.19349,1.21713,1.23916,1.2678,1.30181,1.34828,1.39614,1.48183,1.57604,1.71088,2.03237,2.51398,0.0139636,0.01933,0.02627,0.0326975,0.0393058,0.0470753,0.0554076,0.0632237,0.0711114,0.0798446,0.0873868,0.0981729,0.104888,0.116733,0.124625,0.135795,0.147374,0.158234,0.171541,0.183376,0.198157,0.211733,0.228808,0.242511,0.260612,0.279043,0.300112,0.320477,0.341998,0.370292,0.395209,0.425768,0.459709,0.502586,0.543187,0.608622,0.672105,0.751348,0.902906,1.07045,23.693,3.25947e+07,1.36986e+06,57571.6
-25.0441,1,1.0673,1,1,0,25.0768,0.332376,0.387162,0.332376,0.387162,0.370924,1.00527,1.00734,1.01006,1.01263,1.0153,1.0185,1.02201,1.02535,1.0288,1.03269,1.03611,1.04112,1.0443,1.05003,1.05394,1.05961,1.06563,1.07143,1.07874,1.08543,1.09405,1.10222,1.11286,1.12171,1.13381,1.14664,1.16196,1.17746,1.19459,1.21835,1.24049,1.26927,1.30343,1.35012,1.39819,1.48423,1.57881,1.71413,2.03668,2.51971,0.0139634,0.0193296,0.0262692,0.0326963,0.0393041,0.0470728,0.0554041,0.0632191,0.0711056,0.0798372,0.0873778,0.0981616,0.104875,0.116717,0.124606,0.135773,0.147348,0.158204,0.171505,0.183335,0.198109,0.211678,0.228743,0.242437,0.260527,0.278945,0.299998,0.320346,0.341847,0.370115,0.395006,0.425531,0.459431,0.502252,0.542796,0.60813,0.671505,0.750604,0.901857,1.06903,23.6959,3.25966e+07,1.3699e+06,57571.6
-25.6436,0.850654,1.0673,2,3,0,26.1097,0.321473,0.391315,0.321473,0.391315,0.356367,1.00506,1.00705,1.00967,1.01213,1.0147,1.01778,1.02115,1.02436,1.02768,1.03141,1.03471,1.03952,1.04258,1.04809,1.05186,1.0573,1.0631,1.06868,1.07572,1.08216,1.09046,1.09833,1.10858,1.1171,1.12877,1.14115,1.15593,1.17089,1.18744,1.21041,1.23183,1.25969,1.29281,1.3381,1.38479,1.46851,1.56069,1.6928,2.00841,2.48208,0.0139649,0.0193323,0.0262743,0.0327042,0.0393156,0.0470893,0.0554271,0.0632491,0.0711437,0.0798855,0.087436,0.0982353,0.104959,0.116822,0.124727,0.135916,0.147518,0.158401,0.171738,0.183602,0.198423,0.212038,0.229167,0.242915,0.261083,0.279586,0.300745,0.321203,0.342829,0.371274,0.396335,0.427083,0.461251,0.50444,0.545362,0.611363,0.675446,0.755504,0.90878,1.07841,23.6769,3.25842e+07,1.36964e+06,57571.6
-25.6708,0.997533,1.0673,2,3,0,25.838,0.321177,0.391428,0.321177,0.391428,0.355974,1.00506,1.00705,1.00966,1.01212,1.01469,1.01776,1.02112,1.02434,1.02764,1.03138,1.03467,1.03948,1.04253,1.04804,1.0518,1.05724,1.06303,1.06861,1.07564,1.08207,1.09036,1.09822,1.10847,1.11698,1.12863,1.141,1.15577,1.17072,1.18725,1.2102,1.2316,1.25943,1.29252,1.33777,1.38443,1.46808,1.56019,1.69222,2.00764,2.48105,0.0139649,0.0193324,0.0262745,0.0327045,0.0393159,0.0470898,0.0554277,0.0632499,0.0711448,0.0798868,0.0874375,0.0982373,0.104962,0.116824,0.12473,0.13592,0.147522,0.158406,0.171744,0.183609,0.198431,0.212048,0.229178,0.242928,0.261098,0.279604,0.300765,0.321226,0.342856,0.371306,0.396371,0.427125,0.4613,0.5045,0.545432,0.611451,0.675554,0.755638,0.90897,1.07867,23.6764,3.25839e+07,1.36964e+06,57571.6
-25.7817,0.861289,1.0673,2,3,0,27.0609,0.351086,0.379947,0.351086,0.379947,0.396315,1.00563,1.00784,1.01075,1.01349,1.01635,1.01977,1.0235,1.02708,1.03075,1.0349,1.03856,1.0439,1.04729,1.05341,1.05758,1.06361,1.07003,1.07621,1.08399,1.09111,1.10028,1.10897,1.12028,1.12967,1.14252,1.15613,1.17237,1.18877,1.2069,1.232,1.25537,1.28569,1.32164,1.37066,1.42104,1.51098,1.60958,1.75025,2.08436,2.58304,0.0139609,0.0193248,0.0262603,0.0326825,0.0392841,0.047044,0.0553641,0.0631668,0.0710392,0.0797532,0.0872769,0.0980335,0.104728,0.116534,0.124398,0.135524,0.147054,0.157863,0.171103,0.182873,0.197567,0.211056,0.228013,0.241613,0.25957,0.277843,0.298716,0.318876,0.340166,0.368132,0.392739,0.422887,0.456337,0.498542,0.538456,0.602685,0.664893,0.742418,0.890369,1.05357,23.7275,3.2618e+07,1.37035e+06,57571.6
-25.5242,1,1.0673,1,1,0,25.8066,0.34817,0.381078,0.34817,0.381078,0.392325,1.00557,1.00777,1.01064,1.01335,1.01618,1.01957,1.02327,1.02681,1.03045,1.03456,1.03817,1.04346,1.04682,1.05288,1.05701,1.06298,1.06934,1.07546,1.08317,1.09022,1.0993,1.10791,1.11912,1.12843,1.14116,1.15465,1.17074,1.18701,1.20498,1.22987,1.25305,1.28313,1.31881,1.36747,1.41749,1.50683,1.60481,1.74467,2.077,2.57328,0.0139613,0.0193256,0.0262617,0.0326847,0.0392872,0.0470485,0.0553704,0.063175,0.0710496,0.0797664,0.0872927,0.0980536,0.104751,0.116563,0.12443,0.135563,0.1471,0.157917,0.171166,0.182945,0.197652,0.211153,0.228127,0.241742,0.25972,0.278015,0.298915,0.319105,0.340428,0.36844,0.393091,0.423298,0.456816,0.499116,0.539127,0.603525,0.665911,0.743676,0.892128,1.05593,23.7227,3.26146e+07,1.37028e+06,57571.6
-25.1086,1,1.0673,1,3,0,25.4073,0.340884,0.383894,0.340884,0.383894,0.382407,1.00543,1.00757,1.01038,1.01302,1.01577,1.01907,1.02268,1.02613,1.02968,1.03369,1.03722,1.04238,1.04565,1.05156,1.05559,1.06142,1.06762,1.0736,1.08112,1.08801,1.09687,1.10528,1.11623,1.12532,1.13776,1.15095,1.16668,1.18259,1.20018,1.22455,1.24725,1.27674,1.31172,1.35947,1.4086,1.49643,1.59285,1.73063,2.05849,2.5487,0.0139623,0.0193274,0.0262652,0.0326901,0.039295,0.0470598,0.055386,0.0631954,0.0710755,0.0797992,0.0873321,0.0981036,0.104808,0.116634,0.124512,0.13566,0.147214,0.15805,0.171323,0.183125,0.197863,0.211396,0.228412,0.242063,0.260092,0.278444,0.299415,0.319677,0.341082,0.369212,0.393973,0.424326,0.458019,0.500558,0.540812,0.605638,0.668475,0.746848,0.896573,1.06191,23.7104,3.26063e+07,1.37011e+06,57571.6
-25.0221,0.826057,1.0673,2,3,0,26.2022,0.333868,0.38659,0.333868,0.38659,0.372931,1.0053,1.00738,1.01012,1.01269,1.01539,1.0186,1.02212,1.02549,1.02895,1.03286,1.03631,1.04134,1.04453,1.0503,1.05423,1.05992,1.06598,1.07181,1.07916,1.08588,1.09454,1.10276,1.11345,1.12234,1.1345,1.14739,1.16279,1.17836,1.19557,1.21944,1.24167,1.27058,1.30489,1.35176,1.40001,1.48637,1.58128,1.71704,2.04052,2.52482,0.0139632,0.0193292,0.0262685,0.0326952,0.0393025,0.0470705,0.0554009,0.0632149,0.0711003,0.0798305,0.0873698,0.0981514,0.104863,0.116702,0.12459,0.135753,0.147325,0.158177,0.171474,0.183298,0.198066,0.211628,0.228685,0.242372,0.260451,0.278857,0.299896,0.320229,0.341713,0.369956,0.394825,0.425319,0.459182,0.501954,0.542447,0.607691,0.670971,0.749941,0.900922,1.06777,23.6985,3.25983e+07,1.36994e+06,57571.6
-25.061,0.775921,1.0673,2,3,0,26.4808,0.331607,0.387455,0.331607,0.387455,0.369893,1.00525,1.00732,1.01004,1.01259,1.01526,1.01845,1.02194,1.02528,1.02872,1.0326,1.03601,1.041,1.04418,1.0499,1.0538,1.05944,1.06545,1.07124,1.07853,1.0852,1.0938,1.10195,1.11256,1.12138,1.13345,1.14625,1.16154,1.17699,1.19408,1.21779,1.23988,1.26859,1.30268,1.34927,1.39724,1.48312,1.57754,1.71264,2.0347,2.51708,0.0139635,0.0193298,0.0262696,0.0326969,0.0393049,0.047074,0.0554057,0.0632212,0.0711083,0.0798406,0.087382,0.0981668,0.104881,0.116724,0.124615,0.135783,0.14736,0.158218,0.171522,0.183354,0.198131,0.211703,0.228773,0.242471,0.260566,0.27899,0.300051,0.320406,0.341917,0.370196,0.3951,0.42564,0.459558,0.502406,0.542976,0.608356,0.671781,0.750946,0.902339,1.06968,23.6946,3.25958e+07,1.36989e+06,57571.6
-25.086,0.993087,1.0673,1,1,0,25.0945,0.330696,0.387804,0.330696,0.387804,0.36867,1.00524,1.0073,1.01,1.01255,1.01521,1.01839,1.02187,1.0252,1.02862,1.03249,1.03589,1.04087,1.04403,1.04973,1.05362,1.05925,1.06524,1.07101,1.07827,1.08493,1.09349,1.10162,1.1122,1.12099,1.13303,1.14579,1.16103,1.17644,1.19349,1.21713,1.23915,1.26779,1.3018,1.34827,1.39613,1.48181,1.57603,1.71086,2.03234,2.51395,0.0139636,0.01933,0.02627,0.0326976,0.0393058,0.0470753,0.0554076,0.0632237,0.0711115,0.0798447,0.0873868,0.098173,0.104888,0.116733,0.124625,0.135795,0.147374,0.158234,0.171541,0.183376,0.198158,0.211733,0.228809,0.242511,0.260613,0.279044,0.300113,0.320478,0.341999,0.370293,0.395211,0.42577,0.45971,0.502588,0.543189,0.608625,0.672108,0.751353,0.902912,1.07046,23.693,3.25947e+07,1.36986e+06,57571.6
