# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = SnIa_model
# start_datetime = 2023-07-24 11:03:09 UTC
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 1500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 4
# id = 1 (Default)
# data
#   file = /tmp/tmprpjy9d28/dmi8abf_.json
# init = /tmp/tmprpjy9d28/_f5szf68.json
# random
#   seed = 9928
# output
#   file = /home/undercover/teaching/internships/ia/2022-23/Code/output/fQ-Lfree/SnIa/SnIa-20230724120309.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Om,lambda,theta.1,theta.2,deriv_0,S.1.1,S.2.1,S.3.1,S.4.1,S.5.1,S.6.1,S.7.1,S.8.1,S.9.1,S.10.1,S.11.1,S.12.1,S.13.1,S.14.1,S.15.1,S.16.1,S.17.1,S.18.1,S.19.1,S.20.1,S.21.1,S.22.1,S.23.1,S.24.1,S.25.1,S.26.1,S.27.1,S.28.1,S.29.1,S.30.1,S.31.1,S.32.1,S.33.1,S.34.1,S.35.1,S.36.1,S.37.1,S.38.1,S.39.1,S.40.1,S.1.2,S.2.2,S.3.2,S.4.2,S.5.2,S.6.2,S.7.2,S.8.2,S.9.2,S.10.2,S.11.2,S.12.2,S.13.2,S.14.2,S.15.2,S.16.2,S.17.2,S.18.2,S.19.2,S.20.2,S.21.2,S.22.2,S.23.2,S.24.2,S.25.2,S.26.2,S.27.2,S.28.2,S.29.2,S.30.2,S.31.2,S.32.2,S.33.2,S.34.2,S.35.2,S.36.2,S.37.2,S.38.2,S.39.2,S.40.2,Delta,A,B,C
-25.2748,0.91093,1.16704,2,3,0,25.4651,0.326426,0.389433,0.326426,0.389433,0.362959,1.00516,1.00719,1.00985,1.01236,1.01498,1.01811,1.02154,1.02481,1.02818,1.03199,1.03534,1.04024,1.04336,1.04897,1.0528,1.05835,1.06425,1.06993,1.07709,1.08364,1.09209,1.10009,1.11052,1.11919,1.13106,1.14364,1.15867,1.17387,1.19069,1.21402,1.23576,1.26404,1.29763,1.34356,1.39088,1.47566,1.56894,1.70252,2.0213,2.49924,0.0139642,0.0193311,0.026272,0.0327007,0.0393104,0.0470818,0.0554167,0.0632355,0.0711265,0.0798636,0.0874096,0.0982019,0.104921,0.116774,0.124672,0.135851,0.147441,0.158312,0.171633,0.183481,0.198281,0.211875,0.228974,0.242698,0.26083,0.279295,0.300405,0.320813,0.342383,0.370747,0.395731,0.426377,0.460422,0.503444,0.544193,0.609888,0.673648,0.753266,0.905613,1.07411,23.6856,3.25898e+07,1.36976e+06,57571.6
-25.7871,0.934251,1.16704,2,3,0,25.8735,0.351141,0.379925,0.351141,0.379925,0.39639,1.00563,1.00785,1.01075,1.01349,1.01635,1.01977,1.02351,1.02708,1.03076,1.03491,1.03856,1.04391,1.0473,1.05342,1.05759,1.06362,1.07004,1.07622,1.08401,1.09113,1.1003,1.10899,1.1203,1.1297,1.14254,1.15616,1.1724,1.18881,1.20693,1.23204,1.25541,1.28574,1.32169,1.37072,1.4211,1.51106,1.60967,1.75036,2.0845,2.58323,0.0139609,0.0193248,0.0262603,0.0326825,0.039284,0.0470439,0.055364,0.0631666,0.071039,0.0797529,0.0872766,0.0980332,0.104728,0.116534,0.124397,0.135523,0.147053,0.157862,0.171102,0.182871,0.197565,0.211054,0.228011,0.241611,0.259568,0.277839,0.298712,0.318872,0.340161,0.368126,0.392732,0.42288,0.456328,0.498531,0.538443,0.602669,0.664874,0.742395,0.890336,1.05353,23.7276,3.2618e+07,1.37035e+06,57571.6
-27.29,0.829469,1.16704,2,3,0,27.5007,0.309069,0.395997,0.309069,0.395997,0.340016,1.00483,1.00673,1.00923,1.01158,1.01403,1.01697,1.02018,1.02325,1.02641,1.02998,1.03313,1.03772,1.04064,1.04591,1.0495,1.05471,1.06025,1.06558,1.07231,1.07847,1.0864,1.09393,1.10375,1.1119,1.12308,1.13494,1.14911,1.16346,1.17935,1.20141,1.222,1.24881,1.2807,1.32439,1.3695,1.45051,1.53989,1.66827,1.97581,2.43859,0.0139665,0.0193354,0.02628,0.0327131,0.0393285,0.0471079,0.055453,0.063283,0.0711867,0.07994,0.0875014,0.0983183,0.105054,0.11694,0.124862,0.136078,0.14771,0.158623,0.172001,0.183904,0.198778,0.212446,0.229646,0.243457,0.261713,0.280314,0.301593,0.322177,0.343947,0.372596,0.397852,0.428858,0.463336,0.506953,0.548316,0.615095,0.680009,0.761197,0.916873,1.08942,23.6549,3.257e+07,1.36934e+06,57571.6
-25.4863,1,1.16704,1,1,0,26.7099,0.323331,0.39061,0.323331,0.39061,0.358835,1.0051,1.0071,1.00974,1.01222,1.01481,1.0179,1.02129,1.02453,1.02787,1.03163,1.03494,1.03979,1.04287,1.04842,1.05221,1.05769,1.06353,1.06915,1.07623,1.08272,1.09107,1.09899,1.10931,1.11789,1.12963,1.14208,1.15696,1.17201,1.18866,1.21176,1.23331,1.26132,1.29462,1.34015,1.38708,1.47119,1.56378,1.69645,2.01325,2.48853,0.0139646,0.0193319,0.0262735,0.0327029,0.0393136,0.0470865,0.0554232,0.063244,0.0711373,0.0798773,0.0874261,0.0982228,0.104945,0.116804,0.124706,0.135892,0.147489,0.158367,0.171699,0.183556,0.19837,0.211977,0.229095,0.242834,0.260988,0.279477,0.300617,0.321057,0.342662,0.371076,0.396108,0.426818,0.46094,0.504066,0.544923,0.610809,0.67477,0.754662,0.907588,1.07679,23.6802,3.25863e+07,1.36969e+06,57571.6
-25.2912,0.64334,1.16704,2,3,0,27.4181,0.326149,0.389538,0.326149,0.389538,0.362588,1.00515,1.00718,1.00984,1.01234,1.01496,1.01809,1.02151,1.02479,1.02816,1.03196,1.03531,1.0402,1.04331,1.04892,1.05275,1.05829,1.06418,1.06986,1.07701,1.08356,1.09199,1.09999,1.11041,1.11907,1.13093,1.1435,1.15852,1.1737,1.19051,1.21382,1.23554,1.2638,1.29736,1.34326,1.39054,1.47526,1.56848,1.70197,2.02058,2.49829,0.0139642,0.0193312,0.0262721,0.0327009,0.0393106,0.0470823,0.0554172,0.0632363,0.0711274,0.0798649,0.0874111,0.0982037,0.104923,0.116777,0.124675,0.135855,0.147445,0.158317,0.171639,0.183487,0.198289,0.211884,0.228985,0.242711,0.260845,0.279311,0.300424,0.320835,0.342408,0.370776,0.395765,0.426416,0.460469,0.5035,0.544258,0.609971,0.673748,0.753391,0.90579,1.07435,23.6851,3.25895e+07,1.36975e+06,57571.6
-25.1098,0.797174,1.16704,2,3,0,26.1929,0.329968,0.388082,0.329968,0.388082,0.367694,1.00522,1.00728,1.00998,1.01252,1.01517,1.01834,1.02182,1.02513,1.02855,1.0324,1.0358,1.04076,1.04392,1.0496,1.05348,1.05909,1.06507,1.07082,1.07807,1.08471,1.09325,1.10136,1.11192,1.12069,1.13269,1.14542,1.16063,1.176,1.19301,1.2166,1.23858,1.26715,1.30109,1.34747,1.39523,1.48076,1.57482,1.70944,2.03046,2.51145,0.0139637,0.0193302,0.0262704,0.0326981,0.0393066,0.0470765,0.0554092,0.0632257,0.071114,0.0798479,0.0873907,0.0981779,0.104894,0.11674,0.124633,0.135804,0.147386,0.158248,0.171557,0.183394,0.198179,0.211758,0.228837,0.242543,0.26065,0.279087,0.300163,0.320535,0.342064,0.37037,0.395299,0.425873,0.459832,0.502734,0.54336,0.60884,0.67237,0.751678,0.903371,1.07108,23.6917,3.25939e+07,1.36985e+06,57571.6
-26.256,0.746157,1.16704,1,3,0,26.2572,0.315885,0.39343,0.315885,0.39343,0.348973,1.00496,1.00691,1.00947,1.01188,1.0144,1.01741,1.02071,1.02386,1.0271,1.03077,1.03399,1.03871,1.0417,1.04711,1.05079,1.05613,1.06181,1.06728,1.07418,1.08049,1.08863,1.09634,1.1064,1.11476,1.1262,1.13835,1.15286,1.16754,1.18379,1.20635,1.2274,1.25479,1.28735,1.33193,1.37791,1.46041,1.55134,1.68178,1.99379,2.46258,0.0139656,0.0193337,0.0262769,0.0327083,0.0393214,0.0470977,0.0554388,0.0632644,0.0711632,0.0799101,0.0874655,0.0982728,0.105002,0.116875,0.124788,0.135989,0.147604,0.158501,0.171857,0.183738,0.198583,0.212222,0.229383,0.24316,0.261367,0.279914,0.301127,0.321642,0.343333,0.371869,0.397018,0.427881,0.462188,0.505569,0.546688,0.613037,0.677491,0.758052,0.912397,1.08332,23.6671,3.25778e+07,1.36951e+06,57571.6
-25.6695,1,1.16704,2,3,0,26.2094,0.321191,0.391422,0.321191,0.391422,0.355992,1.00506,1.00705,1.00966,1.01212,1.01469,1.01776,1.02112,1.02434,1.02765,1.03138,1.03467,1.03948,1.04253,1.04804,1.0518,1.05724,1.06303,1.06861,1.07564,1.08207,1.09036,1.09823,1.10847,1.11698,1.12864,1.14101,1.15578,1.17072,1.18726,1.21021,1.23161,1.25945,1.29253,1.33779,1.38445,1.4681,1.56022,1.69225,2.00768,2.4811,0.0139649,0.0193324,0.0262744,0.0327044,0.0393158,0.0470897,0.0554277,0.0632499,0.0711447,0.0798868,0.0874374,0.0982372,0.104961,0.116824,0.12473,0.13592,0.147522,0.158406,0.171744,0.183609,0.198431,0.212047,0.229178,0.242928,0.261097,0.279603,0.300764,0.321225,0.342855,0.371304,0.396369,0.427123,0.461298,0.504497,0.545429,0.611447,0.675549,0.755632,0.908961,1.07865,23.6764,3.25839e+07,1.36964e+06,57571.6
-25.6665,1,1.16704,1,1,0,25.8919,0.321223,0.39141,0.321223,0.39141,0.356035,1.00506,1.00705,1.00966,1.01212,1.01469,1.01776,1.02113,1.02434,1.02765,1.03138,1.03467,1.03948,1.04254,1.04805,1.05181,1.05725,1.06304,1.06862,1.07565,1.08208,1.09037,1.09824,1.10848,1.117,1.12866,1.14102,1.1558,1.17074,1.18728,1.21023,1.23163,1.25947,1.29256,1.33782,1.38449,1.46815,1.56027,1.69231,2.00776,2.48121,0.0139649,0.0193324,0.0262744,0.0327044,0.0393158,0.0470897,0.0554276,0.0632498,0.0711446,0.0798866,0.0874373,0.098237,0.104961,0.116824,0.124729,0.135919,0.147522,0.158405,0.171743,0.183608,0.19843,0.212046,0.229176,0.242926,0.261095,0.279601,0.300762,0.321222,0.342852,0.371301,0.396365,0.427118,0.461292,0.504491,0.545421,0.611437,0.675537,0.755617,0.908941,1.07862,23.6765,3.25839e+07,1.36964e+06,57571.6
-25.0144,0.998464,1.16704,1,3,0,25.4865,0.335458,0.385981,0.335458,0.385981,0.375071,1.00533,1.00742,1.01018,1.01277,1.01547,1.01871,1.02225,1.02564,1.02912,1.03305,1.03651,1.04157,1.04479,1.05059,1.05454,1.06026,1.06635,1.07221,1.0796,1.08636,1.09507,1.10333,1.11408,1.12301,1.13524,1.1482,1.16367,1.17932,1.19661,1.2206,1.24294,1.27197,1.30643,1.35351,1.40196,1.48866,1.58391,1.72012,2.0446,2.53025,0.013963,0.0193288,0.0262678,0.0326941,0.0393008,0.0470681,0.0553975,0.0632105,0.0710947,0.0798235,0.0873613,0.0981406,0.104851,0.116687,0.124572,0.135732,0.1473,0.158148,0.171439,0.183259,0.19802,0.211576,0.228623,0.242302,0.26037,0.278764,0.299787,0.320104,0.34157,0.369787,0.394632,0.425094,0.458918,0.501637,0.542075,0.607224,0.670403,0.749237,0.899931,1.06643,23.7012,3.26001e+07,1.36998e+06,57571.6
-25.2072,0.948517,1.16704,1,3,0,25.2194,0.343243,0.382984,0.343243,0.382984,0.385609,1.00548,1.00763,1.01046,1.01313,1.01591,1.01923,1.02287,1.02635,1.02993,1.03397,1.03753,1.04273,1.04603,1.05199,1.05605,1.06192,1.06818,1.0742,1.08178,1.08872,1.09766,1.10613,1.11716,1.12632,1.13886,1.15214,1.168,1.18402,1.20173,1.22628,1.24913,1.27881,1.31401,1.36206,1.41148,1.4998,1.59673,1.73519,2.0645,2.55668,0.013962,0.0193268,0.0262641,0.0326883,0.0392925,0.0470561,0.0553809,0.0631888,0.0710672,0.0797886,0.0873194,0.0980874,0.10479,0.116611,0.124486,0.135628,0.147177,0.158007,0.171272,0.183067,0.197795,0.211317,0.22832,0.241959,0.259972,0.278305,0.299253,0.319492,0.34087,0.368962,0.393687,0.423992,0.457629,0.50009,0.540265,0.604952,0.667642,0.745816,0.895126,1.05996,23.7144,3.2609e+07,1.37016e+06,57571.6
-25.4429,0.973784,1.16704,2,3,0,25.4595,0.323896,0.390395,0.323896,0.390395,0.359587,1.00511,1.00712,1.00976,1.01224,1.01484,1.01794,1.02134,1.02458,1.02792,1.0317,1.03502,1.03987,1.04296,1.04852,1.05232,1.05781,1.06366,1.06929,1.07639,1.08288,1.09125,1.09919,1.10953,1.11812,1.12989,1.14237,1.15727,1.17235,1.18903,1.21218,1.23375,1.26182,1.29517,1.34077,1.38778,1.47201,1.56473,1.69756,2.01473,2.49049,0.0139645,0.0193317,0.0262732,0.0327025,0.039313,0.0470857,0.055422,0.0632425,0.0711353,0.0798748,0.0874231,0.0982189,0.104941,0.116798,0.1247,0.135884,0.14748,0.158357,0.171687,0.183543,0.198353,0.211958,0.229073,0.242809,0.260959,0.279444,0.300579,0.321012,0.342611,0.371016,0.396039,0.426737,0.460845,0.503952,0.544789,0.61064,0.674565,0.754406,0.907226,1.0763,23.6812,3.2587e+07,1.3697e+06,57571.6
-25.2283,1,1.16704,2,3,0,25.3778,0.343662,0.382823,0.343662,0.382823,0.386178,1.00549,1.00764,1.01048,1.01314,1.01593,1.01926,1.02291,1.02639,1.02997,1.03402,1.03758,1.04279,1.0461,1.05206,1.05613,1.06201,1.06828,1.07431,1.0819,1.08885,1.0978,1.10628,1.11733,1.1265,1.13905,1.15236,1.16823,1.18428,1.20201,1.22658,1.24946,1.27917,1.31442,1.36252,1.41199,1.5004,1.59742,1.73599,2.06556,2.5581,0.0139619,0.0193267,0.0262639,0.032688,0.0392921,0.0470555,0.05538,0.0631876,0.0710657,0.0797867,0.0873171,0.0980846,0.104787,0.116607,0.124481,0.135623,0.147171,0.157999,0.171263,0.183057,0.197783,0.211303,0.228303,0.241941,0.25995,0.27828,0.299225,0.319459,0.340833,0.368918,0.393637,0.423933,0.45756,0.500007,0.540168,0.60483,0.667495,0.745634,0.89487,1.05962,23.7151,3.26095e+07,1.37017e+06,57571.6
-26.3066,0.838936,1.16704,2,3,0,26.3178,0.355799,0.378111,0.355799,0.378111,0.402794,1.00572,1.00797,1.01093,1.01371,1.01661,1.02009,1.02388,1.02752,1.03125,1.03547,1.03918,1.0446,1.04805,1.05426,1.0585,1.06463,1.07115,1.07742,1.08533,1.09256,1.10186,1.11068,1.12216,1.13169,1.14473,1.15853,1.175,1.19164,1.21001,1.23545,1.25912,1.28983,1.32622,1.37582,1.42677,1.51768,1.61726,1.75926,2.09622,2.59876,0.0139603,0.0193236,0.0262581,0.032679,0.039279,0.0470367,0.0553539,0.0631535,0.0710223,0.0797318,0.0872512,0.098001,0.104691,0.116488,0.124345,0.135461,0.146979,0.157777,0.171001,0.182756,0.19743,0.210899,0.227828,0.241405,0.259329,0.277565,0.298393,0.318506,0.339743,0.367634,0.39217,0.422225,0.455563,0.497617,0.537375,0.601334,0.663257,0.740399,0.88755,1.0498,23.7353,3.26233e+07,1.37046e+06,57571.6
-25.171,0.971388,1.16704,2,3,0,26.5014,0.32844,0.388665,0.32844,0.388665,0.365648,1.00519,1.00724,1.00992,1.01245,1.01509,1.01824,1.02169,1.025,1.02839,1.03223,1.0356,1.04054,1.04367,1.04933,1.05319,1.05877,1.06471,1.07044,1.07765,1.08425,1.09275,1.10081,1.11132,1.12004,1.13199,1.14465,1.15978,1.17508,1.19201,1.21548,1.23736,1.26581,1.2996,1.34578,1.39336,1.47856,1.57228,1.70646,2.02651,2.50619,0.0139639,0.0193306,0.0262711,0.0326992,0.0393082,0.0470788,0.0554124,0.06323,0.0711194,0.0798547,0.0873989,0.0981882,0.104905,0.116755,0.12465,0.135824,0.147409,0.158275,0.17159,0.183431,0.198223,0.211808,0.228896,0.24261,0.260728,0.279177,0.300268,0.320655,0.342202,0.370533,0.395485,0.42609,0.460086,0.50304,0.543719,0.609292,0.672921,0.752362,0.904336,1.07239,23.6891,3.25921e+07,1.36981e+06,57571.6
-25.9644,0.761929,1.16704,1,1,0,25.9703,0.31831,0.392513,0.31831,0.392513,0.352176,1.005,1.00697,1.00956,1.01199,1.01453,1.01757,1.0209,1.02408,1.02735,1.03105,1.0343,1.03906,1.04208,1.04754,1.05125,1.05664,1.06237,1.06789,1.07485,1.08121,1.08942,1.0972,1.10735,1.11577,1.12732,1.13956,1.15419,1.16899,1.18538,1.20812,1.22932,1.25692,1.28972,1.33461,1.3809,1.46393,1.5554,1.68657,2.00015,2.47106,0.0139653,0.0193331,0.0262758,0.0327065,0.0393189,0.0470941,0.0554337,0.0632578,0.0711548,0.0798995,0.0874527,0.0982565,0.104984,0.116852,0.124761,0.135957,0.147567,0.158458,0.171805,0.183679,0.198514,0.212142,0.229289,0.243054,0.261244,0.279772,0.300961,0.321451,0.343114,0.371611,0.396721,0.427534,0.461781,0.505079,0.546112,0.612309,0.676601,0.756943,0.910821,1.08118,23.6714,3.25806e+07,1.36957e+06,57571.6
-26.9592,0.903288,1.16704,2,3,0,27.0127,0.360483,0.376281,0.360483,0.376281,0.409263,1.00581,1.0081,1.0111,1.01393,1.01688,1.02041,1.02427,1.02796,1.03175,1.03603,1.0398,1.04531,1.04881,1.05512,1.05942,1.06564,1.07226,1.07863,1.08666,1.09399,1.10344,1.11239,1.12404,1.1337,1.14692,1.16093,1.17762,1.19448,1.2131,1.23888,1.26285,1.29394,1.33077,1.38094,1.43245,1.52431,1.62487,1.76817,2.10793,2.61429,0.0139597,0.0193224,0.0262558,0.0326755,0.0392739,0.0470294,0.0553437,0.0631402,0.0710054,0.0797105,0.0872256,0.0979685,0.104654,0.116442,0.124292,0.135398,0.146904,0.157691,0.170899,0.182639,0.197293,0.210742,0.227645,0.241198,0.259089,0.277288,0.298071,0.318139,0.339323,0.367141,0.391606,0.421569,0.454797,0.496701,0.536307,0.599999,0.661642,0.738409,0.884778,1.04609,23.743,3.26287e+07,1.37058e+06,57571.6
-26.583,1,1.16704,1,1,0,27.3279,0.357898,0.377292,0.357898,0.377292,0.405689,1.00576,1.00803,1.01101,1.01381,1.01673,1.02023,1.02406,1.02771,1.03147,1.03572,1.03946,1.04492,1.04839,1.05465,1.05891,1.06508,1.07165,1.07797,1.08592,1.0932,1.10257,1.11145,1.123,1.13259,1.14571,1.1596,1.17618,1.19291,1.21139,1.23699,1.26079,1.29167,1.32826,1.37812,1.42931,1.52065,1.62067,1.76325,2.10147,2.60573,0.01396,0.019323,0.0262571,0.0326775,0.0392767,0.0470334,0.0553493,0.0631475,0.0710148,0.0797223,0.0872397,0.0979865,0.104674,0.116467,0.124321,0.135432,0.146946,0.157738,0.170956,0.182704,0.197368,0.210828,0.227746,0.241312,0.259221,0.277441,0.298249,0.318342,0.339555,0.367413,0.391917,0.421931,0.45522,0.497206,0.536896,0.600735,0.662532,0.739505,0.886305,1.04813,23.7388,3.26257e+07,1.37051e+06,57571.6
-25.8121,1,1.16704,1,1,0,26.5049,0.351396,0.379826,0.351396,0.379826,0.39674,1.00564,1.00785,1.01076,1.0135,1.01636,1.01979,1.02353,1.02711,1.03079,1.03494,1.0386,1.04394,1.04734,1.05346,1.05764,1.06368,1.0701,1.07629,1.08408,1.09121,1.10038,1.10908,1.1204,1.1298,1.14266,1.15629,1.17254,1.18896,1.2071,1.23223,1.25561,1.28596,1.32194,1.371,1.42141,1.51142,1.61008,1.75085,2.08514,2.58408,0.0139609,0.0193247,0.0262602,0.0326823,0.0392838,0.0470435,0.0553634,0.0631659,0.0710381,0.0797518,0.0872752,0.0980314,0.104726,0.116531,0.124394,0.13552,0.147049,0.157858,0.171096,0.182865,0.197558,0.211046,0.228001,0.2416,0.259554,0.277824,0.298694,0.318852,0.340138,0.3681,0.392701,0.422844,0.456286,0.498481,0.538385,0.602596,0.664785,0.742285,0.890183,1.05332,23.728,3.26183e+07,1.37036e+06,57571.6
-25.0295,0.910716,1.16704,2,3,0,26.2989,0.333247,0.386828,0.333247,0.386828,0.372095,1.00529,1.00737,1.0101,1.01267,1.01535,1.01856,1.02207,1.02543,1.02889,1.03279,1.03622,1.04125,1.04444,1.05019,1.05411,1.05979,1.06584,1.07165,1.07898,1.0857,1.09434,1.10253,1.11321,1.12207,1.13421,1.14708,1.16244,1.17798,1.19516,1.21898,1.24118,1.27003,1.30428,1.35108,1.39925,1.48548,1.58025,1.71583,2.03892,2.52269,0.0139633,0.0193294,0.0262688,0.0326957,0.0393031,0.0470715,0.0554022,0.0632167,0.0711025,0.0798333,0.0873732,0.0981556,0.104868,0.116708,0.124597,0.135761,0.147334,0.158188,0.171487,0.183313,0.198084,0.211649,0.228709,0.242399,0.260483,0.278894,0.299938,0.320277,0.341769,0.370022,0.3949,0.425407,0.459286,0.502078,0.542592,0.607873,0.671193,0.750217,0.901311,1.0683,23.6974,3.25976e+07,1.36992e+06,57571.6
-25.3843,0.911095,1.16704,1,3,0,25.3874,0.324708,0.390086,0.324708,0.390086,0.360668,1.00512,1.00714,1.00979,1.01228,1.01488,1.018,1.0214,1.02466,1.02801,1.03179,1.03512,1.03999,1.04309,1.04867,1.05247,1.05798,1.06385,1.0695,1.07661,1.08313,1.09152,1.09948,1.10985,1.11847,1.13026,1.14278,1.15772,1.17284,1.18956,1.21277,1.2344,1.26253,1.29596,1.34167,1.38877,1.47318,1.56608,1.69915,2.01684,2.4933,0.0139644,0.0193315,0.0262728,0.0327019,0.0393122,0.0470844,0.0554203,0.0632402,0.0711325,0.0798712,0.0874188,0.0982135,0.104934,0.116791,0.124691,0.135874,0.147467,0.158343,0.171669,0.183523,0.19833,0.211931,0.229041,0.242774,0.260918,0.279396,0.300523,0.320948,0.342538,0.37093,0.39594,0.426621,0.460709,0.503789,0.544598,0.610399,0.67427,0.75404,0.906707,1.0756,23.6826,3.25879e+07,1.36972e+06,57571.6
-25.8954,0.946016,1.16704,2,3,0,25.9454,0.352216,0.379507,0.352216,0.379507,0.397866,1.00565,1.00787,1.01079,1.01354,1.01641,1.01984,1.02359,1.02718,1.03087,1.03504,1.03871,1.04407,1.04747,1.05361,1.0578,1.06385,1.0703,1.0765,1.08431,1.09146,1.10066,1.10938,1.12073,1.13016,1.14305,1.15671,1.173,1.18946,1.20764,1.23283,1.25627,1.28668,1.32274,1.3719,1.42241,1.51259,1.61142,1.75242,2.08721,2.58682,0.0139608,0.0193245,0.0262598,0.0326817,0.0392829,0.0470423,0.0553616,0.0631636,0.0710351,0.0797481,0.0872707,0.0980257,0.104719,0.116523,0.124385,0.135509,0.147036,0.157843,0.171079,0.182845,0.197534,0.211018,0.227969,0.241564,0.259512,0.277776,0.298638,0.318788,0.340065,0.368013,0.392602,0.422728,0.456151,0.49832,0.538196,0.60236,0.6645,0.741932,0.889691,1.05266,23.7294,3.26193e+07,1.37038e+06,57571.6
-25.5013,1,1.16704,2,3,0,25.8814,0.347879,0.381191,0.347879,0.381191,0.391926,1.00557,1.00776,1.01063,1.01334,1.01617,1.01955,1.02324,1.02678,1.03042,1.03452,1.03814,1.04342,1.04677,1.05282,1.05695,1.06292,1.06927,1.07539,1.08309,1.09013,1.09921,1.10781,1.119,1.1283,1.14102,1.1545,1.17058,1.18683,1.20478,1.22966,1.25282,1.28288,1.31852,1.36715,1.41713,1.50642,1.60433,1.7441,2.07626,2.5723,0.0139614,0.0193256,0.0262619,0.0326849,0.0392875,0.047049,0.055371,0.0631758,0.0710506,0.0797677,0.0872943,0.0980556,0.104754,0.116566,0.124434,0.135567,0.147104,0.157922,0.171172,0.182952,0.19766,0.211163,0.228138,0.241755,0.259735,0.278032,0.298935,0.319128,0.340454,0.368471,0.393126,0.423339,0.456864,0.499174,0.539194,0.603609,0.666013,0.743802,0.892304,1.05617,23.7222,3.26143e+07,1.37028e+06,57571.6
-25.02,0.934715,1.16704,2,3,0,25.794,0.334104,0.3865,0.334104,0.3865,0.373248,1.0053,1.00739,1.01013,1.01271,1.0154,1.01862,1.02214,1.02551,1.02898,1.03289,1.03634,1.04137,1.04457,1.05034,1.05428,1.05997,1.06604,1.07187,1.07922,1.08595,1.09462,1.10284,1.11355,1.12244,1.13461,1.14751,1.16292,1.1785,1.19572,1.21961,1.24186,1.27078,1.30512,1.35202,1.4003,1.48671,1.58167,1.7175,2.04112,2.52563,0.0139632,0.0193292,0.0262684,0.0326951,0.0393022,0.0470702,0.0554004,0.0632143,0.0710995,0.0798295,0.0873686,0.0981498,0.104861,0.1167,0.124587,0.13575,0.147321,0.158173,0.171468,0.183292,0.198059,0.211621,0.228676,0.242361,0.260439,0.278843,0.299879,0.32021,0.341692,0.369931,0.394796,0.425286,0.459143,0.501907,0.542391,0.607621,0.670887,0.749837,0.900775,1.06757,23.6989,3.25986e+07,1.36995e+06,57571.6
-25.0144,0.998833,1.16704,2,3,0,25.0253,0.335417,0.385996,0.335417,0.385996,0.375017,1.00533,1.00742,1.01018,1.01277,1.01547,1.01871,1.02225,1.02563,1.02911,1.03304,1.03651,1.04157,1.04478,1.05058,1.05453,1.06025,1.06634,1.0722,1.07959,1.08635,1.09506,1.10331,1.11406,1.123,1.13522,1.14818,1.16365,1.17929,1.19659,1.22057,1.24291,1.27194,1.3064,1.35346,1.40191,1.4886,1.58384,1.72005,2.0445,2.53011,0.013963,0.0193288,0.0262678,0.0326941,0.0393008,0.0470681,0.0553976,0.0632106,0.0710949,0.0798236,0.0873615,0.0981409,0.104851,0.116687,0.124573,0.135732,0.1473,0.158149,0.17144,0.18326,0.198021,0.211577,0.228625,0.242304,0.260372,0.278766,0.29979,0.320107,0.341574,0.369792,0.394637,0.4251,0.458925,0.501645,0.542085,0.607236,0.670418,0.749255,0.899956,1.06647,23.7011,3.26001e+07,1.36998e+06,57571.6
-25.3745,0.830834,1.16704,2,3,0,25.809,0.324852,0.390032,0.324852,0.390032,0.360859,1.00513,1.00714,1.00979,1.01229,1.01489,1.018,1.02141,1.02467,1.02802,1.03181,1.03514,1.04001,1.04311,1.04869,1.0525,1.05801,1.06388,1.06953,1.07665,1.08317,1.09157,1.09953,1.10991,1.11853,1.13033,1.14285,1.1578,1.17292,1.18966,1.21287,1.23451,1.26266,1.2961,1.34183,1.38895,1.47339,1.56632,1.69943,2.01721,2.4938,0.0139644,0.0193315,0.0262727,0.0327018,0.039312,0.0470842,0.05542,0.0632398,0.071132,0.0798706,0.087418,0.0982125,0.104933,0.116789,0.124689,0.135872,0.147465,0.15834,0.171666,0.183519,0.198326,0.211927,0.229036,0.242767,0.260911,0.279388,0.300513,0.320937,0.342525,0.370914,0.395923,0.426601,0.460685,0.50376,0.544564,0.610356,0.674218,0.753975,0.906616,1.07547,23.6829,3.2588e+07,1.36972e+06,57571.6
